name	Fis2
ENSG00000257681	0.15832131
ENSG00000159352	67.25520981
ENSG00000245156	0.261203699
ENSG00000148737	4.23903584
ENSG00000206728	0.539408822
ENSG00000136367	0.708986003
ENSG00000206727	0
ENSG00000170356	0.096289937
ENSG00000102743	9.894349307
ENSG00000204371	5.887689108
ENSG00000204370	26.60627364
ENSG00000088682	11.97477606
ENSG00000251611	0.626799078
ENSG00000251614	0.036979906
ENSG00000251615	0.172663951
ENSG00000133627	2.467813271
ENSG00000133624	4.027012225
ENSG00000138639	0.851267337
ENSG00000148444	0.43972308
ENSG00000186642	0.195274706
ENSG00000244968	0.033012074
ENSG00000276514	0
ENSG00000106049	15.28642341
ENSG00000214376	0.014574829
ENSG00000279685	0
ENSG00000207493	2.90881202
ENSG00000207494	0
ENSG00000271698	0
ENSG00000112619	0
ENSG00000237149	0.184314126
ENSG00000156110	23.60930072
ENSG00000156113	1.649400919
ENSG00000103512	48.1450415
ENSG00000103510	12.01186531
ENSG00000255465	0.048486186
ENSG00000255464	0
ENSG00000263345	0.500067822
ENSG00000225092	0
ENSG00000153093	0.009761357
ENSG00000143443	4.500395872
ENSG00000143442	14.1720846
ENSG00000153094	9.740145127
ENSG00000082996	14.73840006
ENSG00000231471	0
ENSG00000139278	0.473971215
ENSG00000167608	0.879401973
ENSG00000265217	0
ENSG00000167604	3.596058816
ENSG00000225094	0.06584333
ENSG00000167600	4.411365679
ENSG00000235361	0
ENSG00000235363	1.246633723
ENSG00000160951	0.197390984
ENSG00000160953	2.987831128
ENSG00000160957	16.31571614
ENSG00000123472	8.508159871
ENSG00000123473	19.57408155
ENSG00000004961	20.39727682
ENSG00000280383	0.043690434
ENSG00000223734	0.097903172
ENSG00000135842	7.826453472
ENSG00000135845	5.346806072
ENSG00000223739	0.183328489
ENSG00000228549	1.363176936
ENSG00000065518	35.96363405
ENSG00000266743	0
ENSG00000266744	0
ENSG00000266745	0
ENSG00000262049	0.851267337
ENSG00000107099	0.390703546
ENSG00000170689	43.9702832
ENSG00000017427	0
ENSG00000066322	42.33681498
ENSG00000251151	1.24502982
ENSG00000263512	1.12197035
ENSG00000251155	0.301604933
ENSG00000234493	0.363332367
ENSG00000234492	0.012275387
ENSG00000181722	0.015841072
ENSG00000234494	0.864418089
ENSG00000234498	1.934431639
ENSG00000129214	0.568950482
ENSG00000177335	0.268139039
ENSG00000177337	6.182829485
ENSG00000129219	10.20286049
ENSG00000224244	0
ENSG00000272211	0.081499057
ENSG00000166265	0.034353042
ENSG00000166266	11.61577135
ENSG00000166260	7.01231469
ENSG00000166261	10.97934796
ENSG00000166262	1.015737277
ENSG00000166263	0.932127126
ENSG00000084234	122.7225655
ENSG00000166268	0
ENSG00000234147	0
ENSG00000234145	0
ENSG00000137198	0.477541144
ENSG00000234141	0
ENSG00000265753	0
ENSG00000234149	0
ENSG00000137193	13.15309548
ENSG00000263712	0
ENSG00000263718	0.166464444
ENSG00000272218	0.389573038
ENSG00000136827	18.33703534
ENSG00000136826	3.832913195
ENSG00000136824	12.35069403
ENSG00000235816	0
ENSG00000136828	0.96638733
ENSG00000128564	9.501893871
ENSG00000128567	1.648516226
ENSG00000128563	9.77474169
ENSG00000127578	0.83952271
ENSG00000170919	0.841315971
ENSG00000170915	0.976205169
ENSG00000170917	0.425569091
ENSG00000258733	0.035777116
ENSG00000211750	0.294480407
ENSG00000226648	0.115113237
ENSG00000077935	0.38251987
ENSG00000218186	0.115429048
ENSG00000004142	108.7322044
ENSG00000218189	0
ENSG00000124140	0.07556204
ENSG00000137770	16.40293953
ENSG00000137776	11.12754706
ENSG00000267561	0.027868116
ENSG00000267560	0.088066747
ENSG00000269978	2.941495301
ENSG00000267565	0.556809107
ENSG00000267567	0
ENSG00000267568	0
ENSG00000157765	0.02387679
ENSG00000157764	5.209920125
ENSG00000157766	0.015428635
ENSG00000175548	2.988915686
ENSG00000218631	0.091069022
ENSG00000175544	0.059269432
ENSG00000254477	0.063820839
ENSG00000064012	4.329569418
ENSG00000259421	0
ENSG00000131738	0.314179625
ENSG00000259420	0.091664244
ENSG00000203523	0.061646723
ENSG00000131737	0.961139649
ENSG00000269058	0
ENSG00000125675	0.008651838
ENSG00000131732	7.856199645
ENSG00000131730	0.94317683
ENSG00000259158	0.036979906
ENSG00000259425	0.553035293
ENSG00000104979	51.98908609
ENSG00000104976	27.40412581
ENSG00000104970	0.021892104
ENSG00000104972	0.022403561
ENSG00000104973	7.232308877
ENSG00000134278	23.76371678
ENSG00000100079	0.067751833
ENSG00000100078	0.02080034
ENSG00000260036	0
ENSG00000260037	0
ENSG00000260034	0.13340073
ENSG00000150753	103.5214123
ENSG00000100075	18.1463716
ENSG00000154237	1.510835074
ENSG00000100077	7.163822296
ENSG00000110911	8.355098355
ENSG00000072210	13.93557722
ENSG00000260630	0.523452516
ENSG00000125514	0.15669977
ENSG00000260634	0.266772841
ENSG00000260635	0.663103044
ENSG00000125510	2.52909631
ENSG00000110917	28.61249689
ENSG00000267943	0.013817369
ENSG00000240305	0
ENSG00000217495	0
ENSG00000272345	0.126490457
ENSG00000263727	1.674582613
ENSG00000254852	0.039284676
ENSG00000199550	0
ENSG00000175166	135.889477
ENSG00000175164	0
ENSG00000180509	0
ENSG00000254859	0.337942877
ENSG00000254858	9.511786109
ENSG00000010626	2.920649734
ENSG00000130287	0.170610987
ENSG00000131398	3.387181479
ENSG00000224863	0
ENSG00000267076	0.260923337
ENSG00000184616	2.546625309
ENSG00000258704	1.502311704
ENSG00000140416	5.465249426
ENSG00000120149	2.965560398
ENSG00000128335	8.340709551
ENSG00000178412	0.252468576
ENSG00000170647	0.172345676
ENSG00000216324	0.190811284
ENSG00000131069	4.37537184
ENSG00000131067	8.473410604
ENSG00000131061	2.549465337
ENSG00000272341	1.856688523
ENSG00000258702	0.129600536
ENSG00000258325	0
ENSG00000075292	9.808470957
ENSG00000261272	0.018640478
ENSG00000075290	0.053123596
ENSG00000261270	0.186683919
ENSG00000261279	0.532054701
ENSG00000256189	0
ENSG00000256185	0
ENSG00000271259	0
ENSG00000279660	0.042211074
ENSG00000284031	0
ENSG00000105755	1.643784491
ENSG00000105750	3.689426924
ENSG00000109270	10.24800178
ENSG00000258700	0
ENSG00000262898	0.175034376
ENSG00000172640	0.343898958
ENSG00000204603	0
ENSG00000284032	0
ENSG00000175832	18.14997781
ENSG00000279662	0.189564713
ENSG00000264940	0
ENSG00000184923	0.011038669
ENSG00000102580	15.18101538
ENSG00000259793	0.024550774
ENSG00000119203	25.83895633
ENSG00000104408	48.69033694
ENSG00000137968	0
ENSG00000133424	0.173224579
ENSG00000259790	0
ENSG00000137960	0
ENSG00000133422	8.578824108
ENSG00000137962	40.06469105
ENSG00000069998	12.11527951
ENSG00000177479	15.25443036
ENSG00000185158	4.528251614
ENSG00000185155	0.608263867
ENSG00000256762	0
ENSG00000129951	1.985244874
ENSG00000205955	0
ENSG00000229339	0
ENSG00000205959	0.216147222
ENSG00000229334	1.385148581
ENSG00000229335	0
ENSG00000186594	4.621646119
ENSG00000229331	0.141306089
ENSG00000144306	5.293079235
ENSG00000276757	0
ENSG00000269399	0.86764261
ENSG00000214578	0
ENSG00000214575	1.495505215
ENSG00000235347	0
ENSG00000185483	0.517960996
ENSG00000185482	0.321174719
ENSG00000185480	4.126108033
ENSG00000185485	6.290797074
ENSG00000186666	0.437209623
ENSG00000186665	13.6031881
ENSG00000132881	8.169687018
ENSG00000186660	32.76712259
ENSG00000250722	0
ENSG00000180998	0.434802009
ENSG00000250726	0
ENSG00000180992	46.50502756
ENSG00000258777	0
ENSG00000184281	30.95017872
ENSG00000255262	0.474071979
ENSG00000275228	0
ENSG00000268744	0
ENSG00000271761	0
ENSG00000253833	0.286948939
ENSG00000268746	0.163077086
ENSG00000147010	9.191227698
ENSG00000268747	0
ENSG00000231789	12.42650867
ENSG00000231787	0.129557777
ENSG00000231784	0.523893514
ENSG00000231782	0
ENSG00000280234	0
ENSG00000280233	0.289665323
ENSG00000047644	4.313450813
ENSG00000225357	0.185756681
ENSG00000047648	0.021343761
ENSG00000254806	0
ENSG00000160716	0.095211333
ENSG00000160714	20.85662259
ENSG00000160712	4.555342195
ENSG00000160710	58.77051489
ENSG00000135862	37.70599857
ENSG00000149577	7.386108752
ENSG00000204186	2.349193239
ENSG00000231256	0.059790586
ENSG00000124588	6.571845711
ENSG00000120802	26.7664287
ENSG00000120800	10.24704565
ENSG00000124587	18.020787
ENSG00000231259	8.606022575
ENSG00000120805	16.23578304
ENSG00000239005	0.883441221
ENSG00000260381	0
ENSG00000269737	1.85041839
ENSG00000266900	0.034995956
ENSG00000266901	0
ENSG00000123584	0
ENSG00000266903	0.197808595
ENSG00000266904	0.621303378
ENSG00000266907	0
ENSG00000266909	0
ENSG00000166716	20.58003151
ENSG00000166710	56.42097575
ENSG00000111186	1.811311019
ENSG00000222043	0.562109394
ENSG00000111181	0.053123596
ENSG00000124678	0
ENSG00000230829	0
ENSG00000196611	4.926418036
ENSG00000146054	1.689530168
ENSG00000122986	0.045633284
ENSG00000274487	4.437374698
ENSG00000224003	0.068917098
ENSG00000224004	0
ENSG00000162923	16.81189233
ENSG00000162927	2.830221901
ENSG00000162924	2.073476969
ENSG00000179526	17.49677083
ENSG00000162929	3.713227699
ENSG00000162928	8.723272014
ENSG00000179523	6.148936605
ENSG00000179520	0.078790053
ENSG00000273687	0.506914315
ENSG00000273680	0.086172838
ENSG00000078747	36.77887501
ENSG00000163032	0.043907006
ENSG00000114473	1.733845002
ENSG00000262468	8.674264163
ENSG00000026103	1.371795397
ENSG00000123329	0.164126734
ENSG00000198755	216.0222727
ENSG00000198754	0.522275355
ENSG00000273139	0.36192592
ENSG00000198756	1.758229736
ENSG00000198753	0.328248782
ENSG00000198752	22.204058
ENSG00000273133	0.100896614
ENSG00000273132	0.179802941
ENSG00000198759	0.021518419
ENSG00000198758	0
ENSG00000238754	0
ENSG00000279641	0.312623317
ENSG00000279530	0.061579053
ENSG00000278896	0
ENSG00000279532	0.089186832
ENSG00000126351	2.353896697
ENSG00000126353	0
ENSG00000116729	1.719735265
ENSG00000116726	0
ENSG00000218347	0.059426396
ENSG00000011105	5.508297593
ENSG00000137574	19.57430826
ENSG00000137575	57.68355308
ENSG00000137571	0.044914746
ENSG00000267365	0.045944732
ENSG00000267364	0
ENSG00000223849	0.48360791
ENSG00000223842	0.149463191
ENSG00000223843	0.02112143
ENSG00000162078	0.442052108
ENSG00000127914	1.158321943
ENSG00000081791	12.69104878
ENSG00000265010	0.524285211
ENSG00000131931	8.453513404
ENSG00000129173	8.577382027
ENSG00000116237	39.78310347
ENSG00000280379	0.145144935
ENSG00000249230	0
ENSG00000280378	0.191789803
ENSG00000010671	0.049047884
ENSG00000249234	0
ENSG00000231827	0.048717775
ENSG00000280404	0
ENSG00000231822	0.457947082
ENSG00000234857	0.014021124
ENSG00000159147	10.73105715
ENSG00000141096	0.138995336
ENSG00000245532	9.092262031
ENSG00000159140	28.10888367
ENSG00000141098	3.194912112
ENSG00000233087	0.351540842
ENSG00000233085	0
ENSG00000233084	0
ENSG00000233081	0.236702606
ENSG00000148123	0
ENSG00000148120	1.639818889
ENSG00000280376	0.694002279
ENSG00000276255	0
ENSG00000158813	0.15228916
ENSG00000244482	0.268315205
ENSG00000276250	0
ENSG00000158815	0.017066784
ENSG00000276259	0.192778411
ENSG00000282059	0
ENSG00000164597	10.10396117
ENSG00000164591	0.17655654
ENSG00000106344	4.504570234
ENSG00000245685	0.121741574
ENSG00000169551	0
ENSG00000245680	4.256878751
ENSG00000169554	0.058412553
ENSG00000165424	5.819763053
ENSG00000112159	7.620737221
ENSG00000230778	0
ENSG00000126882	0.357055485
ENSG00000126883	6.948966571
ENSG00000230772	0.337942877
ENSG00000230773	0.058415673
ENSG00000230777	0
ENSG00000199716	0
ENSG00000199715	0
ENSG00000199719	0.544645801
ENSG00000196834	0.007987828
ENSG00000280407	0.383683165
ENSG00000196839	11.76259238
ENSG00000271002	0
ENSG00000230417	0.023989103
ENSG00000271009	0
ENSG00000179304	0.138483773
ENSG00000236739	0.314571126
ENSG00000140057	0.35895872
ENSG00000236731	0.111086173
ENSG00000239900	0.986122162
ENSG00000164379	0.826050063
ENSG00000117308	10.0407603
ENSG00000239908	1.397471967
ENSG00000114251	0.159263062
ENSG00000232024	11.83029961
ENSG00000089177	5.420216821
ENSG00000232022	0.294539874
ENSG00000181381	0.2168995
ENSG00000261079	0.07116091
ENSG00000201102	0
ENSG00000129667	9.916895645
ENSG00000125869	0
ENSG00000125868	60.16278301
ENSG00000125863	4.042191468
ENSG00000198830	125.880691
ENSG00000081913	2.067950165
ENSG00000125864	1.001461188
ENSG00000176108	7.601640477
ENSG00000176105	49.16870065
ENSG00000147601	3.900406495
ENSG00000176101	37.60450076
ENSG00000176102	6.607131132
ENSG00000147604	231.2447662
ENSG00000279177	0.094681042
ENSG00000279170	0
ENSG00000268658	0.542981066
ENSG00000268655	0.255574112
ENSG00000163959	0.392149093
ENSG00000163958	0.023066825
ENSG00000167674	14.1714329
ENSG00000167676	0.370999116
ENSG00000163956	17.87641893
ENSG00000167670	15.21536902
ENSG00000167671	6.646743782
ENSG00000264712	0
ENSG00000235335	0.060844379
ENSG00000235332	0
ENSG00000235330	0.249696666
ENSG00000107518	0.274096991
ENSG00000217653	0.148605344
ENSG00000160908	6.146028739
ENSG00000233859	0.252696025
ENSG00000172331	7.622681586
ENSG00000277978	1.174838063
ENSG00000172336	35.08996339
ENSG00000123427	5.376402688
ENSG00000172339	0.279531697
ENSG00000177679	1.118215757
ENSG00000177675	0.25633769
ENSG00000177674	20.84975703
ENSG00000178882	0.212159537
ENSG00000273424	0.380759169
ENSG00000274525	1.140213771
ENSG00000221340	0
ENSG00000274520	0
ENSG00000274528	0.388673332
ENSG00000266712	0.675885753
ENSG00000166508	31.23405832
ENSG00000266717	0.079123438
ENSG00000266718	0
ENSG00000166507	0.024107657
ENSG00000166501	0.016767515
ENSG00000166503	0.003451579
ENSG00000258230	0.087380868
ENSG00000238366	2.221723466
ENSG00000238365	0
ENSG00000238364	0.934975292
ENSG00000238363	0
ENSG00000234465	0.047141611
ENSG00000183684	73.66940008
ENSG00000100376	6.185309518
ENSG00000122778	3.259284594
ENSG00000122779	5.32823391
ENSG00000067225	99.5714324
ENSG00000031081	3.706423792
ENSG00000067221	1.356746481
ENSG00000114650	17.6726801
ENSG00000217801	3.850151594
ENSG00000269125	1.541168064
ENSG00000150867	9.537189005
ENSG00000180626	1.42515993
ENSG00000180628	3.768718129
ENSG00000164169	4.299164816
ENSG00000184752	25.09751858
ENSG00000113721	0.086462616
ENSG00000113722	0.03191042
ENSG00000188883	0
ENSG00000188886	0
ENSG00000279103	0.088716686
ENSG00000101665	3.555539843
ENSG00000102003	4.023172685
ENSG00000102001	0.016194722
ENSG00000102007	162.9883433
ENSG00000254131	0
ENSG00000254139	0.022795009
ENSG00000270016	0
ENSG00000270011	0.039358174
ENSG00000270012	0.578548247
ENSG00000113492	0
ENSG00000076382	23.68193996
ENSG00000113494	0.008559432
ENSG00000255843	0.582337552
ENSG00000255847	0
ENSG00000270993	6.472905868
ENSG00000253270	0.24025061
ENSG00000253276	0.569999115
ENSG00000143061	5.534042945
ENSG00000143067	9.815293088
ENSG00000187223	0
ENSG00000279434	0.110811886
ENSG00000279432	0.143750205
ENSG00000282876	0.190811284
ENSG00000251303	0.609766495
ENSG00000282872	0
ENSG00000282870	5.966379296
ENSG00000100532	6.108887644
ENSG00000216867	0.14495741
ENSG00000185909	4.003323308
ENSG00000185904	15.36288028
ENSG00000185905	0
ENSG00000185900	3.437042896
ENSG00000226762	0
ENSG00000205126	0.030047412
ENSG00000205129	0.616015932
ENSG00000269392	0
ENSG00000247796	0.966004528
ENSG00000247595	0.49144562
ENSG00000197903	83.19071496
ENSG00000151445	10.53650099
ENSG00000197905	40.14797073
ENSG00000246225	0.046343261
ENSG00000057935	7.550499901
ENSG00000012211	7.060614917
ENSG00000246228	0.023953253
ENSG00000109917	27.12473234
ENSG00000109911	0.93066097
ENSG00000146216	0.014953623
ENSG00000146215	0.022869351
ENSG00000278344	0.315160211
ENSG00000223023	0.519430718
ENSG00000109919	42.04000053
ENSG00000274641	0.44172061
ENSG00000274642	0
ENSG00000164161	0
ENSG00000269246	1.29707555
ENSG00000175866	11.4618083
ENSG00000261783	0
ENSG00000243339	0.188883897
ENSG00000237883	2.464443544
ENSG00000182752	0.009694723
ENSG00000281772	0
ENSG00000259706	0.070593772
ENSG00000182759	7.505193039
ENSG00000259707	0
ENSG00000237887	0.244437985
ENSG00000252634	0
ENSG00000122435	2.592503471
ENSG00000232846	0
ENSG00000232848	0.070123147
ENSG00000091879	0
ENSG00000143933	59.58623853
ENSG00000259709	0
ENSG00000198597	0.038997927
ENSG00000273338	0.805241878
ENSG00000198590	0.091306181
ENSG00000273335	0.095731259
ENSG00000268006	1.761837809
ENSG00000122335	2.617467176
ENSG00000198598	6.250296981
ENSG00000168734	20.85714113
ENSG00000132463	11.88985921
ENSG00000163545	7.695001532
ENSG00000163541	36.00723792
ENSG00000280693	0
ENSG00000065559	8.021086597
ENSG00000132467	17.94178346
ENSG00000132466	14.71176867
ENSG00000242687	0.24076617
ENSG00000242686	0
ENSG00000197019	24.51988183
ENSG00000283071	0
ENSG00000197013	1.775972062
ENSG00000197016	0.116544131
ENSG00000149294	0.132131234
ENSG00000149295	0.150581672
ENSG00000163449	1.639041581
ENSG00000277128	0.478656293
ENSG00000006634	7.540189133
ENSG00000155330	3.708245415
ENSG00000159496	0.249855539
ENSG00000161944	0
ENSG00000248103	0
ENSG00000161940	0.064141913
ENSG00000248107	0
ENSG00000230194	0
ENSG00000235806	0.332787816
ENSG00000240476	0
ENSG00000283073	0
ENSG00000166997	3.807899371
ENSG00000258289	1.743995363
ENSG00000170482	0.280229872
ENSG00000258285	0
ENSG00000143575	84.86365064
ENSG00000277324	0.099997357
ENSG00000278517	0
ENSG00000147655	0.081796137
ENSG00000272524	0.675885753
ENSG00000170485	1.787463772
ENSG00000170484	0.018774604
ENSG00000272529	0.101812192
ENSG00000132182	18.37497274
ENSG00000066084	16.24859097
ENSG00000107651	21.78479357
ENSG00000257086	0.06576614
ENSG00000099260	0
ENSG00000058804	32.99270164
ENSG00000182809	7.747324727
ENSG00000204435	0.726813388
ENSG00000204438	9.620068906
ENSG00000204439	7.93312369
ENSG00000228252	0
ENSG00000228253	0.813021993
ENSG00000228251	0.424185388
ENSG00000008083	6.174101181
ENSG00000008086	1.12361306
ENSG00000003056	54.52413498
ENSG00000263015	0.113790096
ENSG00000147535	7.60379711
ENSG00000215482	0.374823057
ENSG00000159307	0.032360084
ENSG00000206778	0.539408822
ENSG00000141551	21.35244734
ENSG00000265298	0.817579291
ENSG00000276096	0
ENSG00000276092	0.117115903
ENSG00000119414	21.04799206
ENSG00000119411	0.263823725
ENSG00000251642	0
ENSG00000138669	0.032895925
ENSG00000138668	33.20427939
ENSG00000251648	0.082255891
ENSG00000138663	12.42788246
ENSG00000181433	0
ENSG00000138660	24.12366564
ENSG00000008324	11.58274476
ENSG00000185324	6.798568682
ENSG00000265293	0.295566478
ENSG00000112394	0.03993843
ENSG00000144134	2.427698828
ENSG00000144136	25.11708773
ENSG00000163624	0.880272635
ENSG00000144130	0.013277756
ENSG00000163623	0.527173366
ENSG00000148498	7.484970325
ENSG00000106018	0.010742726
ENSG00000111880	11.9477518
ENSG00000106013	0
ENSG00000152377	0.333597742
ENSG00000255145	0.614217345
ENSG00000259876	0
ENSG00000259877	1.239999978
ENSG00000259874	0.235708057
ENSG00000250510	0.340506935
ENSG00000250519	0.155182621
ENSG00000173389	0.301200094
ENSG00000139531	4.391098017
ENSG00000263013	5.469484452
ENSG00000070961	5.79718168
ENSG00000139537	1.134736132
ENSG00000268129	0.299992072
ENSG00000189042	7.303257468
ENSG00000255495	0.329748817
ENSG00000275014	0
ENSG00000275011	0.04298737
ENSG00000153029	0.240045004
ENSG00000173432	0.219994186
ENSG00000101546	5.50133232
ENSG00000173436	0.440030461
ENSG00000101544	15.92615303
ENSG00000201340	0.479474509
ENSG00000204194	0
ENSG00000236244	0
ENSG00000128283	56.31654519
ENSG00000236242	0.386886328
ENSG00000270190	0.462859055
ENSG00000105519	0.725706963
ENSG00000270194	0.305266106
ENSG00000270195	2.378241391
ENSG00000105518	1.746529188
ENSG00000244306	2.411204432
ENSG00000158773	14.24076237
ENSG00000147443	0
ENSG00000102218	9.794745105
ENSG00000157214	1.248779392
ENSG00000101096	3.073705884
ENSG00000157216	2.86556422
ENSG00000088356	90.7740276
ENSG00000254762	0
ENSG00000270269	0.344867936
ENSG00000254768	0
ENSG00000270264	0.104272337
ENSG00000270265	0.103886144
ENSG00000280303	1.484384138
ENSG00000280300	0.613098552
ENSG00000122218	48.23104251
ENSG00000259244	0
ENSG00000270028	0.090045775
ENSG00000172367	0.13192753
ENSG00000086589	31.28481641
ENSG00000212163	0.881128547
ENSG00000258471	0
ENSG00000273416	0.521846675
ENSG00000092607	0.250571413
ENSG00000118777	0.150429193
ENSG00000114646	3.250784456
ENSG00000258472	1.429483666
ENSG00000184481	1.415889476
ENSG00000154743	2.920251045
ENSG00000150045	0.267135798
ENSG00000100364	5.599213247
ENSG00000150048	0.017702278
ENSG00000278572	0
ENSG00000197279	2.023487106
ENSG00000224232	0
ENSG00000258479	0.071554232
ENSG00000284128	0.034995956
ENSG00000111445	18.35417794
ENSG00000263745	0.014770542
ENSG00000215973	0
ENSG00000136897	6.902878807
ENSG00000089289	15.00379255
ENSG00000235847	0
ENSG00000136891	7.56375825
ENSG00000235848	0
ENSG00000180425	0.814867254
ENSG00000180422	0.070813579
ENSG00000180423	2.676375554
ENSG00000128510	0.439376969
ENSG00000128512	2.683205899
ENSG00000128513	8.590293594
ENSG00000225140	0.101566417
ENSG00000278576	0.176521452
ENSG00000267048	0.401420519
ENSG00000267049	0
ENSG00000184486	0.045991816
ENSG00000267042	0
ENSG00000267040	0.608494558
ENSG00000267041	3.987639844
ENSG00000267044	0
ENSG00000137727	0.157469523
ENSG00000137726	0.043681929
ENSG00000186918	1.397883664
ENSG00000186919	0.117224671
ENSG00000030110	30.38247016
ENSG00000137720	2.89937522
ENSG00000186912	0
ENSG00000267590	0
ENSG00000267592	1.495960467
ENSG00000080189	13.73351097
ENSG00000267595	0
ENSG00000218682	0
ENSG00000164815	9.445158563
ENSG00000274570	0.025043981
ENSG00000164818	9.801716597
ENSG00000125492	0
ENSG00000226564	0
ENSG00000005249	1.052334395
ENSG00000226562	1.677528229
ENSG00000005243	0.454607111
ENSG00000249400	0
ENSG00000249406	0
ENSG00000130270	4.622888955
ENSG00000249409	0.101627749
ENSG00000100253	0.343587802
ENSG00000258784	0
ENSG00000154269	0.028879546
ENSG00000260060	0.067345159
ENSG00000072422	0.602586844
ENSG00000170293	9.174544604
ENSG00000170290	0.061918894
ENSG00000170291	17.85505561
ENSG00000154265	0.456189495
ENSG00000269535	0
ENSG00000257179	0
ENSG00000257178	0.04266047
ENSG00000273899	0.468920459
ENSG00000176840	0.099819426
ENSG00000176842	2.602813467
ENSG00000176845	8.181923919
ENSG00000205457	0
ENSG00000205456	0.633556153
ENSG00000228928	0
ENSG00000228929	1.602814786
ENSG00000228925	0.39742819
ENSG00000213104	0.064853777
ENSG00000120662	3.169325255
ENSG00000262920	0
ENSG00000120664	0
ENSG00000111249	0.058680458
ENSG00000124232	0.020303481
ENSG00000109689	6.6662155
ENSG00000109685	20.14338455
ENSG00000142207	12.02635525
ENSG00000002016	4.99397304
ENSG00000109680	1.633620196
ENSG00000258781	0
ENSG00000129195	18.00398756
ENSG00000203859	0.024014776
ENSG00000135175	0.134690318
ENSG00000203855	0
ENSG00000203852	0.033875916
ENSG00000078967	6.808476984
ENSG00000207168	0
ENSG00000171121	0.237414374
ENSG00000207162	0.524285211
ENSG00000065717	3.806585884
ENSG00000134802	0.024838839
ENSG00000134809	33.86126733
ENSG00000105650	0.085475941
ENSG00000105656	7.727915074
ENSG00000266385	0.101627749
ENSG00000105655	17.95357549
ENSG00000176261	9.834319555
ENSG00000176268	0.922672986
ENSG00000255185	0.020723501
ENSG00000188315	1.573509218
ENSG00000145779	0.871512784
ENSG00000108559	10.15156399
ENSG00000108556	0.021241392
ENSG00000108557	7.986789867
ENSG00000145777	0.170313108
ENSG00000149451	0.230778955
ENSG00000149452	0.006575843
ENSG00000108551	2.310694086
ENSG00000239713	1.042109669
ENSG00000227947	0.068832537
ENSG00000227946	0.434031083
ENSG00000227945	0
ENSG00000135414	2.18380506
ENSG00000227942	0.036810051
ENSG00000006062	6.978762946
ENSG00000262999	0.024615409
ENSG00000264472	0
ENSG00000256069	0
ENSG00000265349	0
ENSG00000104679	8.254800868
ENSG00000265342	0.150802466
ENSG00000223368	0
ENSG00000104671	2.431689772
ENSG00000171492	15.30800437
ENSG00000108312	22.10087456
ENSG00000171490	61.72929138
ENSG00000171497	25.22085603
ENSG00000171496	0.060320987
ENSG00000171495	0.009219148
ENSG00000235279	0
ENSG00000235272	3.327878158
ENSG00000176715	2.576026172
ENSG00000176714	3.037683438
ENSG00000228412	0.082030367
ENSG00000228413	0
ENSG00000228414	0.082945073
ENSG00000228415	0.172610823
ENSG00000259717	0
ENSG00000178726	0.860113557
ENSG00000196335	0.090730256
ENSG00000242294	1.300429258
ENSG00000257005	0
ENSG00000262370	0
ENSG00000196337	0.149110058
ENSG00000123612	0.030504903
ENSG00000229852	1.196094518
ENSG00000251003	0.177446734
ENSG00000242299	12.22189924
ENSG00000238043	0.099113989
ENSG00000238045	0.791684946
ENSG00000206532	0.08231624
ENSG00000132963	58.02346665
ENSG00000132967	29.18536735
ENSG00000132964	10.35396607
ENSG00000132965	0.065421012
ENSG00000213071	0.295317527
ENSG00000273897	0.235378395
ENSG00000166377	3.569564076
ENSG00000213073	1.32586723
ENSG00000087088	14.09510491
ENSG00000087086	932.142679
ENSG00000087087	31.43620064
ENSG00000087085	3.172550844
ENSG00000214121	0.282375088
ENSG00000238590	0
ENSG00000234630	3.211747186
ENSG00000181143	0.007679469
ENSG00000225591	0
ENSG00000225595	0.072431914
ENSG00000215838	0.0605162
ENSG00000129071	26.41110181
ENSG00000215835	0.797744282
ENSG00000229455	0.226660677
ENSG00000179941	10.50189215
ENSG00000179943	6.82435574
ENSG00000222489	1.516176149
ENSG00000222488	0
ENSG00000170846	5.573129581
ENSG00000170848	0.065484651
ENSG00000187479	0.11820168
ENSG00000187474	0
ENSG00000187475	0.23439492
ENSG00000232909	0.335417145
ENSG00000222337	0.159370788
ENSG00000128708	29.91645537
ENSG00000230177	3.323610553
ENSG00000137486	2.570059056
ENSG00000267268	0
ENSG00000267259	0.020838974
ENSG00000267253	0.026424172
ENSG00000267251	0.100534978
ENSG00000267255	0.197182838
ENSG00000267254	4.805251501
ENSG00000115020	14.02980834
ENSG00000213600	0.152856996
ENSG00000130684	1.144568236
ENSG00000213609	0
ENSG00000213608	0.249050022
ENSG00000254561	0.012533181
ENSG00000254560	0.042758016
ENSG00000227536	0.107468424
ENSG00000214870	0.098881053
ENSG00000227534	0
ENSG00000214872	0.03401972
ENSG00000227533	0.066704539
ENSG00000230074	6.411259146
ENSG00000131885	0.023501683
ENSG00000123159	25.73709013
ENSG00000253755	0.095243663
ENSG00000253754	0.376500118
ENSG00000266555	0
ENSG00000108039	8.359022862
ENSG00000205318	0
ENSG00000083067	0.005634644
ENSG00000123154	2.733614201
ENSG00000089006	14.82699407
ENSG00000182492	0.27443221
ENSG00000198948	1.989536716
ENSG00000198944	0.034941462
ENSG00000198945	0.647332786
ENSG00000198947	0.353026102
ENSG00000263033	0
ENSG00000021826	0.988330833
ENSG00000259589	0
ENSG00000259583	0.231265973
